instance_id,music_genre
36837,Jazz
77343,Country
90511,Anime
83958,Rap
86083,Jazz
26747,Blues
22853,Country
65781,Hip-Hop
64393,Anime
89582,Jazz
47294,Jazz
90464,Jazz
32779,Blues
41788,Classical
67522,Country
57562,Anime
24961,Rock
45194,Electronic
44317,Hip-Hop
30018,Classical
29423,Country
61643,Hip-Hop
84829,Jazz
80355,Jazz
81489,Classical
39973,Country
78194,Classical
23701,Rock
28226,Blues
89928,Country
26335,Blues
91284,Rock
50221,Alternative
43923,Country
38209,Blues
70169,Classical
22285,Anime
76724,Anime
20453,Rap
53082,Blues
66558,Rap
68943,Rap
82199,Electronic
26018,Rock
56562,Alternative
74072,Anime
43073,Jazz
76614,Hip-Hop
54093,Blues
67728,Hip-Hop
89412,Alternative
44634,Rap
64907,Electronic
88673,Electronic
57745,Blues
89952,Anime
55750,Blues
43009,Country
71077,Electronic
27329,Anime
60563,Classical
73772,Rap
62166,Blues
88208,Country
48011,Rock
52100,Rap
74691,Jazz
27404,Hip-Hop
62652,Blues
81116,Anime
70107,Hip-Hop
59649,Blues
73443,Anime
30259,Hip-Hop
25207,Hip-Hop
62411,Blues
88202,Hip-Hop
69348,Rap
62065,Jazz
75125,Rock
69209,Hip-Hop
87068,Classical
49352,Anime
49380,Rap
77988,Anime
44070,Classical
58610,Jazz
50345,Alternative
49042,Alternative
68063,Classical
57796,Hip-Hop
28948,Blues
33931,Blues
74457,Anime
26473,Alternative
69015,Rap
36460,Electronic
24513,Jazz
30015,Country
21727,Alternative
85914,Alternative
30641,Electronic
69335,Hip-Hop
84974,Rap
48529,Anime
85844,Hip-Hop
66013,Electronic
59308,Jazz
91524,Hip-Hop
37281,Blues
57662,Alternative
54159,Rock
23704,Jazz
26195,Rock
71485,Anime
56476,Hip-Hop
34562,Alternative
28650,Alternative
57613,Classical
60633,Rap
34057,Anime
74808,Blues
23124,Jazz
34664,Blues
84763,Rock
40235,Jazz
37246,Blues
80625,Electronic
52760,Alternative
24743,Rock
86739,Classical
50128,Alternative
40472,Alternative
45924,Alternative
83208,Rock
55706,Country
36072,Blues
79899,Jazz
22577,Rap
72859,Hip-Hop
59165,Blues
62177,Rap
74803,Jazz
72387,Hip-Hop
87886,Rock
23288,Anime
74536,Rap
39219,Classical
22139,Alternative
81903,Rap
91317,Electronic
32570,Classical
33096,Classical
28818,Electronic
46843,Rap
91629,Country
49617,Hip-Hop
74346,Rock
49892,Blues
80285,Electronic
83680,Classical
51304,Classical
69621,Blues
61023,Electronic
83261,Rock
20786,Classical
83785,Jazz
50081,Hip-Hop
86043,Anime
24243,Anime
34953,Classical
28904,Rock
56573,Alternative
52216,Hip-Hop
75670,Blues
67175,Rap
56904,Classical
32981,Country
28147,Anime
31827,Alternative
44057,Classical
30401,Jazz
74393,Rock
91203,Hip-Hop
51571,Anime
36849,Electronic
29844,Classical
37652,Alternative
51111,Rock
46197,Country
36371,Rap
80292,Classical
30873,Country
63437,Alternative
66412,Rock
26766,Jazz
66857,Electronic
29282,Electronic
81589,Jazz
30853,Electronic
39426,Country
61571,Jazz
52956,Alternative
66869,Electronic
87838,Country
45300,Rock
45008,Anime
35950,Classical
23308,Alternative
83462,Rock
61955,Electronic
50539,Alternative
46380,Classical
54209,Jazz
83319,Country
62163,Alternative
42541,Blues
51489,Electronic
73303,Country
38354,Jazz
74723,Electronic
55699,Blues
45864,Anime
66012,Rock
65848,Electronic
36464,Rap
50348,Jazz
82744,Blues
53295,Country
30256,Blues
43938,Jazz
42228,Country
51695,Rock
51237,Jazz
80890,Country
46705,Rock
26666,Alternative
56568,Blues
50577,Jazz
76781,Hip-Hop
44571,Alternative
45526,Electronic
90033,Country
87413,Hip-Hop
27557,Jazz
65209,Rock
62315,Electronic
78016,Rock
84340,Classical
41323,Rock
54358,Blues
71288,Electronic
20117,Classical
46169,Alternative
83214,Classical
59581,Blues
38591,Classical
35987,Classical
41593,Jazz
80309,Jazz
55791,Hip-Hop
24376,Jazz
76148,Anime
41762,Country
53145,Anime
59523,Rock
70900,Anime
58592,Blues
38434,Anime
39635,Country
67033,Electronic
20375,Country
43615,Classical
62341,Rap
57724,Country
80635,Alternative
46026,Anime
41748,Jazz
90890,Jazz
66413,Electronic
84928,Rock
46145,Electronic
21156,Alternative
20581,Country
84199,Jazz
29208,Hip-Hop
79520,Anime
62441,Rock
42265,Alternative
70806,Rap
77848,Alternative
75648,Electronic
49026,Classical
35246,Classical
51470,Jazz
51681,Rock
44017,Anime
36688,Blues
76340,Country
60399,Blues
73616,Alternative
30693,Classical
90155,Alternative
26535,Rap
71278,Rock
68131,Country
20358,Alternative
53425,Alternative
81292,Jazz
64374,Electronic
48669,Alternative
53875,Classical
31975,Jazz
76423,Jazz
70598,Hip-Hop
47003,Jazz
73661,Rap
78936,Rock
89023,Rap
73275,Electronic
90867,Country
49520,Blues
47085,Rap
68814,Electronic
70478,Blues
21796,Jazz
70936,Jazz
44197,Electronic
65639,Rap
41293,Blues
83422,Country
81407,Rap
77036,Country
43946,Jazz
39797,Alternative
32828,Alternative
69698,Classical
44642,Jazz
67341,Electronic
37722,Classical
29313,Classical
78640,Country
23925,Blues
56770,Anime
35847,Country
82661,Rock
24484,Country
60768,Electronic
23945,Country
82092,Blues
72987,Classical
58452,Country
43732,Hip-Hop
71896,Rock
59488,Anime
23641,Electronic
29557,Rap
73387,Blues
43983,Country
37494,Rock
32415,Jazz
76374,Hip-Hop
30635,Alternative
84984,Rock
67927,Blues
65771,Country
57781,Anime
55735,Anime
37485,Rock
33891,Alternative
42131,Country
63313,Alternative
41638,Rock
24494,Electronic
22110,Hip-Hop
83048,Blues
57804,Alternative
25430,Blues
72183,Alternative
85161,Classical
88713,Rock
70599,Anime
54413,Rap
88277,Jazz
58344,Anime
57368,Classical
55674,Country
22501,Electronic
66647,Classical
79380,Rap
86361,Jazz
59091,Jazz
54445,Country
47781,Blues
36456,Blues
58560,Anime
63962,Electronic
55241,Classical
55908,Rock
51492,Hip-Hop
71051,Alternative
84781,Blues
61565,Jazz
27079,Country
75937,Jazz
91061,Rock
85725,Hip-Hop
27902,Blues
62328,Classical
28290,Blues
64195,Classical
58096,Electronic
50036,Jazz
88173,Classical
30100,Rap
25660,Blues
30728,Rock
85219,Jazz
47996,Rap
76138,Electronic
80692,Electronic
46064,Classical
37360,Classical
72084,Rock
23063,Rap
26362,Classical
72238,Rock
30498,Country
89345,Electronic
64559,Electronic
82289,Rock
33021,Jazz
48331,Blues
22569,Jazz
38918,Anime
91586,Rock
45022,Alternative
45170,Rap
35094,Blues
60622,Jazz
45122,Anime
27477,Classical
40609,Country
34573,Rock
21542,Jazz
39497,Country
44238,Alternative
26788,Rock
82086,Blues
21596,Hip-Hop
82014,Classical
66562,Rock
44534,Blues
85331,Anime
54162,Hip-Hop
39258,Country
72349,Rock
84880,Rock
82675,Country
53177,Anime
84961,Blues
29191,Alternative
70669,Anime
68175,Country
83196,Hip-Hop
25611,Electronic
67598,Blues
88181,Electronic
66032,Electronic
59802,Anime
49425,Country
37614,Blues
45731,Electronic
55390,Anime
21310,Country
53598,Country
52415,Alternative
65924,Anime
66293,Rap
64910,Rock
23263,Rap
85687,Rock
42151,Electronic
81969,Electronic
25287,Anime
72242,Jazz
41700,Electronic
78730,Rock
91221,Electronic
88869,Jazz
73183,Classical
36676,Blues
31302,Jazz
39835,Electronic
35639,Classical
77495,Rock
79779,Electronic
89140,Rap
60406,Hip-Hop
21464,Electronic
48138,Blues
48435,Jazz
32710,Rock
29714,Blues
66651,Blues
49014,Electronic
70591,Electronic
73819,Blues
90526,Anime
51256,Blues
28734,Rap
24727,Anime
55037,Anime
57988,Country
25422,Blues
65742,Hip-Hop
64978,Alternative
43250,Rap
41887,Classical
29494,Alternative
78887,Alternative
57611,Country
20886,Alternative
38232,Jazz
33088,Blues
30459,Classical
41509,Jazz
43494,Rap
45177,Rap
48013,Hip-Hop
79669,Rap
25755,Country
21472,Country
28890,Blues
74447,Country
25323,Blues
89616,Blues
37299,Jazz
53494,Classical
32827,Hip-Hop
69683,Blues
23872,Hip-Hop
63974,Rock
37695,Blues
85700,Alternative
50392,Country
74375,Blues
63939,Rap
76767,Jazz
45290,Blues
82757,Hip-Hop
65739,Alternative
51604,Jazz
87088,Rap
47913,Electronic
57467,Rap
66622,Jazz
39713,Hip-Hop
37813,Alternative
53952,Jazz
79253,Electronic
49583,Anime
52282,Classical
36158,Blues
68681,Electronic
26332,Jazz
20830,Electronic
64079,Jazz
54124,Classical
53888,Rock
87157,Electronic
81472,Electronic
20843,Blues
27253,Jazz
25553,Rap
80849,Country
86283,Jazz
86278,Anime
48804,Anime
56436,Alternative
43471,Anime
65177,Rock
38938,Anime
78310,Classical
49104,Electronic
69999,Country
74065,Rock
49880,Classical
87162,Classical
25961,Classical
49218,Rock
59664,Alternative
30416,Electronic
41979,Electronic
41751,Hip-Hop
53820,Anime
59182,Blues
30953,Hip-Hop
79506,Anime
79511,Electronic
74900,Hip-Hop
69817,Rock
81691,Electronic
55421,Rap
70401,Hip-Hop
76315,Country
52807,Rap
42690,Anime
33657,Rap
82047,Jazz
21497,Rock
21331,Country
86624,Blues
27929,Blues
46890,Classical
68000,Hip-Hop
77177,Electronic
53301,Electronic
67215,Hip-Hop
24448,Rock
46284,Anime
61653,Classical
85626,Anime
49890,Alternative
47558,Jazz
23188,Country
74188,Blues
58314,Rock
67904,Alternative
32300,Blues
43353,Hip-Hop
84798,Classical
32948,Anime
39487,Country
45697,Rap
77230,Alternative
70699,Blues
76142,Alternative
85868,Anime
66184,Rap
41189,Anime
88634,Rock
63137,Hip-Hop
46020,Jazz
23366,Electronic
52590,Hip-Hop
78053,Jazz
58885,Rap
26501,Anime
45476,Electronic
21228,Classical
43110,Rock
58168,Hip-Hop
87247,Anime
81042,Rock
91451,Country
90769,Electronic
67092,Rock
22707,Electronic
60027,Classical
59372,Rock
79614,Hip-Hop
42232,Hip-Hop
78566,Electronic
74323,Hip-Hop
35250,Alternative
26487,Rap
77439,Country
57556,Alternative
74918,Alternative
64763,Rock
20207,Alternative
67874,Alternative
32150,Hip-Hop
74865,Jazz
87609,Rock
75522,Electronic
32168,Anime
29840,Anime
86888,Rock
91604,Blues
56690,Alternative
45586,Anime
67339,Rap
72145,Electronic
62311,Jazz
67041,Classical
51227,Hip-Hop
68065,Anime
87058,Anime
33411,Country
33551,Rock
77419,Country
79402,Hip-Hop
74033,Jazz
89481,Blues
31686,Country
23381,Alternative
28307,Classical
83362,Alternative
26896,Jazz
76758,Rap
21770,Rap
86294,Classical
79063,Blues
37272,Hip-Hop
47235,Country
23517,Rock
51149,Blues
41458,Blues
30552,Alternative
91116,Jazz
38405,Blues
33893,Anime
72566,Jazz
25542,Rap
41098,Jazz
44394,Blues
70197,Anime
56304,Anime
86506,Hip-Hop
38665,Rap
35445,Jazz
37843,Electronic
36739,Jazz
37085,Rock
32762,Blues
46570,Blues
24334,Country
27609,Hip-Hop
24748,Classical
44270,Rock
71516,Rap
61853,Blues
37976,Anime
64340,Country
83980,Hip-Hop
21351,Jazz
74994,Hip-Hop
45754,Hip-Hop
25793,Blues
36911,Jazz
36950,Rap
62781,Anime
85873,Hip-Hop
50557,Electronic
66597,Classical
75632,Rock
48653,Jazz
23020,Jazz
25153,Alternative
67335,Jazz
53216,Hip-Hop
29536,Rap
85300,Rock
43981,Anime
20762,Jazz
48238,Country
88889,Alternative
36639,Electronic
81059,Rock
21208,Hip-Hop
70362,Jazz
45062,Rap
62347,Hip-Hop
28424,Hip-Hop
60307,Alternative
44660,Country
84173,Anime
58214,Jazz
32853,Jazz
65063,Country
39861,Rock
41054,Rap
28826,Rap
20700,Blues
30870,Jazz
82378,Hip-Hop
39245,Rap
63985,Hip-Hop
39490,Rap
34909,Jazz
67678,Hip-Hop
72731,Electronic
50954,Jazz
78108,Jazz
27297,Rock
56808,Country
33865,Anime
28331,Hip-Hop
88948,Hip-Hop
29152,Alternative
45256,Country
65950,Blues
86650,Alternative
59817,Rap
53167,Anime
70702,Rap
42880,Blues
72998,Blues
83458,Anime
60926,Rap
21534,Rap
65268,Rap
31123,Hip-Hop
70809,Country
79491,Anime
20050,Hip-Hop
58250,Jazz
50044,Jazz
44445,Alternative
46105,Anime
61118,Electronic
25902,Rap
91559,Country
90719,Alternative
89429,Country
59615,Jazz
50006,Country
47651,Hip-Hop
32453,Jazz
54844,Classical
36734,Alternative
83307,Classical
64429,Country
60702,Electronic
39647,Hip-Hop
64904,Country
28648,Blues
75806,Blues
26278,Electronic
57549,Hip-Hop
65748,Alternative
73287,Country
30513,Hip-Hop
56319,Jazz
48586,Alternative
35897,Hip-Hop
69808,Alternative
75701,Alternative
64931,Classical
28749,Classical
68085,Jazz
89365,Electronic
47092,Electronic
72589,Jazz
90877,Alternative
62628,Rap
33549,Classical
50672,Blues
80383,Classical
91327,Hip-Hop
39451,Country
76360,Hip-Hop
59693,Hip-Hop
65790,Classical
88908,Country
55460,Hip-Hop
39533,Hip-Hop
56296,Country
32597,Country
54946,Classical
60349,Rock
50325,Country
26165,Country
75418,Blues
91254,Blues
66757,Country
83366,Jazz
36271,Anime
80009,Rock
70441,Classical
85226,Country
37838,Anime
74749,Hip-Hop
46286,Rap
26352,Alternative
22369,Alternative
46769,Country
73482,Alternative
24409,Electronic
87623,Classical
31054,Electronic
89801,Rock
41337,Electronic
66708,Electronic
60854,Country
71518,Classical
30231,Rock
89498,Electronic
30153,Hip-Hop
20504,Alternative
44258,Blues
36508,Alternative
29016,Classical
80038,Hip-Hop
63643,Alternative
52593,Electronic
83218,Classical
71618,Alternative
69449,Classical
28736,Hip-Hop
27425,Hip-Hop
36324,Country
74771,Rock
87897,Country
73861,Rock
25424,Hip-Hop
54242,Country
33620,Jazz
48443,Country
88529,Anime
38694,Blues
77116,Jazz
85371,Rock
57871,Jazz
71531,Blues
54707,Rap
32146,Rock
49699,Hip-Hop
28707,Blues
90326,Country
32424,Rock
53209,Hip-Hop
61022,Country
71281,Anime
87600,Rock
43100,Hip-Hop
21584,Alternative
58841,Rap
61322,Rap
66682,Rock
22639,Rock
50109,Rap
79872,Hip-Hop
58299,Electronic
39094,Rap
34466,Country
38869,Country
36908,Classical
91518,Anime
62115,Country
29384,Blues
59611,Country
61491,Blues
23147,Hip-Hop
30948,Hip-Hop
43511,Alternative
21175,Rap
35495,Alternative
48154,Rock
69597,Rap
21375,Hip-Hop
47135,Alternative
42333,Country
50563,Country
39727,Jazz
34989,Country
65760,Electronic
63024,Country
48836,Electronic
49258,Anime
68066,Electronic
41451,Anime
71745,Classical
71414,Hip-Hop
31688,Country
36874,Jazz
91646,Rap
89729,Anime
71492,Alternative
77126,Hip-Hop
38280,Anime
35873,Jazz
79127,Classical
90018,Blues
59819,Anime
46900,Classical
89869,Alternative
61860,Anime
77794,Classical
69743,Electronic
68991,Country
55896,Jazz
85715,Jazz
69012,Country
48404,Rock
50194,Electronic
55689,Alternative
75017,Blues
66949,Country
69596,Blues
44215,Jazz
87064,Jazz
32990,Rock
61896,Jazz
32534,Hip-Hop
21287,Anime
57785,Blues
69474,Electronic
32686,Rap
21392,Rock
87431,Blues
56876,Hip-Hop
80862,Rock
35660,Classical
46173,Jazz
25275,Blues
41818,Alternative
82240,Jazz
29770,Anime
30593,Blues
62184,Rap
61474,Alternative
57731,Blues
44511,Rap
84714,Anime
74322,Classical
87299,Country
47272,Classical
80961,Electronic
41095,Country
83138,Electronic
80195,Electronic
32520,Anime
36565,Anime
81069,Hip-Hop
38263,Country
60573,Alternative
73251,Anime
73223,Blues
49690,Hip-Hop
58347,Anime
64887,Jazz
64824,Rap
28635,Alternative
32129,Alternative
70529,Rock
33939,Rap
22659,Hip-Hop
51398,Electronic
52703,Country
40584,Electronic
23830,Anime
73019,Classical
41083,Blues
31767,Jazz
55905,Jazz
88574,Country
66514,Rap
41032,Jazz
82239,Jazz
56038,Blues
29218,Rap
91686,Jazz
25177,Jazz
48155,Hip-Hop
88804,Country
73211,Alternative
40805,Rap
86809,Anime
21214,Jazz
65618,Rap
62265,Rap
39214,Hip-Hop
51039,Hip-Hop
41292,Jazz
60998,Electronic
22713,Anime
45200,Anime
52666,Jazz
42623,Rap
42649,Alternative
51723,Anime
39946,Rock
58554,Anime
20385,Country
89106,Classical
82693,Hip-Hop
62243,Country
65683,Hip-Hop
84762,Jazz
46640,Blues
43866,Jazz
82536,Jazz
39699,Country
82923,Rock
26668,Electronic
29203,Rap
68854,Hip-Hop
30818,Classical
60003,Rap
88193,Rock
58980,Country
52044,Anime
90483,Alternative
24201,Country
75702,Hip-Hop
88844,Electronic
32560,Country
27241,Alternative
28480,Hip-Hop
70631,Rock
80471,Hip-Hop
35781,Jazz
28251,Jazz
62855,Electronic
50596,Electronic
83949,Hip-Hop
25747,Hip-Hop
54341,Anime
57899,Rock
83119,Alternative
88078,Hip-Hop
65929,Rap
29425,Classical
32691,Blues
58804,Classical
68885,Country
36173,Rock
34995,Rock
55179,Blues
22818,Hip-Hop
40554,Alternative
79281,Rap
58255,Jazz
75178,Rap
70626,Hip-Hop
22408,Rock
73849,Rap
40768,Rock
38122,Blues
52829,Alternative
53234,Rock
24685,Rap
32082,Anime
44313,Hip-Hop
73314,Hip-Hop
51280,Classical
80357,Jazz
58645,Hip-Hop
80522,Anime
84573,Jazz
58853,Blues
56049,Classical
34458,Country
28618,Jazz
34633,Country
37348,Rap
83489,Rap
86886,Anime
25557,Blues
31045,Country
63983,Country
76288,Classical
62531,Classical
49461,Blues
39890,Electronic
68960,Rap
75277,Alternative
89518,Rock
60733,Hip-Hop
50910,Rock
49831,Country
70909,Electronic
56485,Jazz
78985,Anime
52442,Country
27760,Rock
74318,Rock
49962,Anime
51226,Rap
65290,Blues
77437,Alternative
61240,Jazz
55194,Blues
33890,Hip-Hop
42581,Hip-Hop
74264,Jazz
72032,Electronic
59407,Rock
67658,Rock
33446,Anime
45225,Classical
89135,Electronic
42364,Electronic
81128,Rap
30120,Rap
21045,Anime
31284,Country
84446,Alternative
56921,Alternative
91621,Classical
49328,Anime
36706,Alternative
53581,Rock
80310,Alternative
89906,Jazz
29103,Anime
28949,Country
67714,Jazz
42644,Classical
63433,Anime
29922,Classical
39228,Classical
71972,Rap
32972,Electronic
23022,Rock
55576,Jazz
85423,Blues
32013,Country
35045,Anime
78620,Hip-Hop
60033,Jazz
75144,Hip-Hop
27688,Blues
42540,Country
21297,Rap
79951,Alternative
68050,Electronic
76572,Classical
27090,Blues
89688,Anime
27128,Classical
72202,Electronic
40806,Anime
49697,Classical
70344,Classical
60864,Classical
51768,Hip-Hop
45003,Jazz
71778,Anime
76817,Rap
40828,Alternative
44993,Country
44122,Rap
74612,Rap
41430,Rock
62162,Country
45578,Jazz
57259,Electronic
71987,Classical
25035,Electronic
63280,Rap
53988,Hip-Hop
58493,Alternative
41325,Country
39872,Rock
51150,Classical
41960,Blues
37572,Classical
59880,Classical
42955,Electronic
63226,Hip-Hop
43752,Anime
84912,Jazz
34584,Jazz
34280,Country
20650,Jazz
41476,Anime
67393,Blues
35415,Anime
51305,Rap
82306,Rock
26513,Classical
58716,Country
66276,Electronic
60245,Classical
59328,Blues
22863,Blues
57943,Alternative
29311,Anime
59043,Rock
61733,Rap
78165,Hip-Hop
88027,Country
40034,Anime
83158,Classical
45652,Country
69537,Hip-Hop
21524,Rock
43765,Hip-Hop
74041,Jazz
31514,Rock
88188,Electronic
75416,Hip-Hop
62003,Rock
62409,Electronic
20730,Alternative
63126,Hip-Hop
24266,Blues
80172,Rock
32548,Electronic
35785,Blues
56518,Jazz
61035,Alternative
25859,Anime
75624,Jazz
37188,Blues
22453,Electronic
49074,Blues
67113,Electronic
40330,Alternative
41839,Blues
27832,Alternative
25689,Rap
60400,Country
28902,Blues
74814,Blues
49120,Electronic
90502,Alternative
67997,Blues
81866,Electronic
81427,Jazz
78819,Country
20477,Classical
81447,Hip-Hop
68166,Blues
42270,Rock
90570,Hip-Hop
90542,Alternative
59764,Alternative
63416,Jazz
32844,Electronic
66410,Blues
38754,Jazz
57397,Hip-Hop
24895,Rap
85111,Classical
76544,Hip-Hop
59796,Rap
57906,Electronic
52234,Hip-Hop
41978,Hip-Hop
33984,Rap
35863,Rap
49940,Blues
58146,Jazz
86592,Anime
87010,Country
50082,Anime
31016,Alternative
51211,Hip-Hop
43404,Anime
53777,Rock
27075,Hip-Hop
36087,Jazz
46731,Anime
80170,Hip-Hop
34274,Jazz
21972,Alternative
34193,Electronic
89697,Anime
33516,Hip-Hop
71984,Electronic
31581,Alternative
86868,Anime
78440,Alternative
72967,Country
45706,Alternative
25867,Country
57329,Country
61077,Electronic
68687,Country
48012,Country
78268,Country
32325,Country
66649,Jazz
36580,Jazz
33094,Country
42759,Alternative
56920,Rap
24377,Country
54721,Anime
32932,Rock
33976,Country
67296,Alternative
48292,Classical
65194,Country
43685,Anime
71453,Blues
24357,Country
76509,Country
73146,Alternative
34654,Electronic
88756,Rock
55131,Blues
22331,Anime
55189,Alternative
41996,Jazz
56430,Anime
26294,Anime
52392,Rock
59456,Country
38680,Classical
63857,Hip-Hop
40004,Alternative
29852,Classical
31781,Rap
47716,Rock
74334,Alternative
57109,Jazz
21404,Rock
80346,Blues
48346,Classical
81597,Rap
23446,Alternative
53351,Blues
63730,Blues
68865,Country
86740,Rock
86360,Hip-Hop
44153,Rock
28967,Anime
67912,Rock
65044,Hip-Hop
39209,Rap
27150,Hip-Hop
68180,Hip-Hop
84741,Hip-Hop
36164,Blues
30710,Anime
50010,Jazz
90435,Classical
62928,Rock
89102,Rap
51335,Country
22396,Rap
89024,Anime
51516,Blues
60897,Classical
56407,Rock
65190,Jazz
53706,Hip-Hop
63938,Hip-Hop
58256,Alternative
22997,Electronic
86901,Classical
43823,Alternative
32832,Anime
91240,Hip-Hop
77543,Hip-Hop
79967,Classical
66664,Country
76001,Jazz
48363,Classical
68234,Anime
50219,Electronic
27335,Rap
79807,Rock
65214,Rap
90138,Rap
35523,Jazz
53878,Country
85386,Blues
69341,Country
47052,Jazz
41980,Blues
86530,Classical
48403,Rap
86158,Hip-Hop
32292,Alternative
20251,Hip-Hop
82888,Blues
73344,Country
34938,Country
90679,Rap
84167,Alternative
33482,Hip-Hop
47724,Rap
41760,Blues
91293,Classical
87280,Classical
27568,Blues
66322,Hip-Hop
29710,Rap
76210,Blues
83465,Rock
70969,Hip-Hop
23052,Blues
83542,Rap
54250,Alternative
65362,Blues
68230,Alternative
65571,Classical
57178,Alternative
65921,Jazz
72369,Electronic
66530,Rock
42735,Blues
52922,Hip-Hop
84756,Blues
55667,Alternative
54671,Classical
23163,Jazz
89116,Hip-Hop
25226,Alternative
25514,Hip-Hop
39816,Hip-Hop
79494,Hip-Hop
88157,Rap
27590,Anime
39769,Rap
76919,Rock
80223,Alternative
83986,Rap
20077,Classical
36656,Rap
66168,Blues
43300,Electronic
82211,Anime
75999,Classical
78508,Hip-Hop
71489,Alternative
71218,Anime
28212,Blues
48445,Rock
83983,Blues
29630,Electronic
72235,Electronic
77711,Rap
40137,Classical
53588,Blues
80486,Alternative
89512,Electronic
32014,Anime
49756,Electronic
82181,Classical
51508,Jazz
44925,Electronic
55248,Classical
52077,Rock
67270,Country
20211,Alternative
42280,Anime
91078,Jazz
68915,Rap
91576,Classical
79384,Anime
59394,Country
32652,Hip-Hop
66332,Hip-Hop
28738,Electronic
46811,Alternative
81918,Electronic
39728,Rap
53188,Classical
45647,Hip-Hop
77005,Hip-Hop
50235,Anime
84467,Rap
34689,Anime
33413,Classical
37777,Rock
38112,Hip-Hop
39971,Anime
44529,Classical
90067,Jazz
22701,Jazz
64071,Rap
52358,Alternative
22444,Country
78680,Rap
21658,Country
31806,Country
80517,Alternative
89428,Blues
46423,Jazz
74810,Classical
57380,Alternative
44988,Country
72132,Rock
73412,Anime
23543,Electronic
83926,Classical
50443,Rap
63618,Classical
29575,Jazz
35290,Blues
81244,Country
66996,Hip-Hop
66164,Alternative
43048,Classical
37723,Anime
34795,Hip-Hop
66836,Alternative
45997,Rap
62738,Electronic
85064,Classical
88628,Jazz
67563,Country
80617,Blues
22112,Rap
40531,Electronic
29523,Jazz
39339,Jazz
28721,Country
27856,Rock
87132,Blues
68671,Rap
34218,Rap
25570,Hip-Hop
91208,Blues
91273,Jazz
37172,Country
51917,Anime
52930,Hip-Hop
40928,Country
24622,Blues
40701,Jazz
36222,Blues
40045,Jazz
78140,Jazz
72446,Electronic
28636,Rock
37015,Alternative
36651,Hip-Hop
63124,Anime
48152,Jazz
34429,Country
28681,Rock
29474,Electronic
89944,Jazz
86129,Electronic
46599,Country
62155,Electronic
87335,Blues
61171,Jazz
32943,Hip-Hop
38757,Rap
44364,Rap
27855,Anime
60574,Jazz
38936,Rap
68763,Anime
45378,Rock
81188,Electronic
89054,Blues
53559,Country
73731,Jazz
89558,Jazz
48274,Classical
25225,Rap
22518,Rap
84916,Rap
29594,Hip-Hop
23239,Electronic
53554,Rock
66534,Jazz
37969,Electronic
73774,Electronic
22220,Alternative
40142,Anime
56683,Hip-Hop
48348,Classical
63768,Classical
47008,Electronic
34512,Jazz
64560,Rock
67250,Blues
74484,Rock
32238,Electronic
50549,Anime
56824,Alternative
25193,Rap
71447,Electronic
23513,Blues
61791,Country
90318,Country
33750,Jazz
33576,Rap
83822,Jazz
67059,Hip-Hop
54637,Rap
76587,Blues
43742,Hip-Hop
81161,Blues
62118,Anime
47039,Anime
36556,Rock
66661,Rap
51908,Country
39416,Classical
35834,Alternative
37904,Electronic
68547,Jazz
34706,Rap
69564,Country
86895,Country
22541,Rap
48432,Hip-Hop
33590,Blues
74609,Classical
45206,Rap
39398,Jazz
35441,Rock
42883,Country
56521,Electronic
20031,Classical
27922,Rock
31429,Anime
67675,Country
34225,Blues
22397,Rock
48271,Anime
63410,Jazz
89985,Country
81154,Electronic
25091,Anime
62897,Classical
74112,Rap
45179,Blues
62591,Country
48609,Classical
26210,Classical
86058,Rap
80191,Blues
71912,Classical
24051,Anime
54012,Country
79149,Rock
40793,Electronic
36791,Country
55200,Electronic
86061,Hip-Hop
27947,Hip-Hop
53861,Jazz
21601,Anime
41414,Classical
30335,Jazz
27790,Anime
90932,Jazz
30792,Rap
86292,Alternative
43883,Jazz
89133,Jazz
70274,Classical
82154,Alternative
46577,Rock
49834,Electronic
72241,Rap
81227,Country
28530,Rap
44561,Classical
51941,Blues
59445,Electronic
31828,Blues
42703,Electronic
63039,Electronic
74872,Electronic
41405,Alternative
72432,Electronic
61270,Rock
64056,Classical
64788,Alternative
82668,Electronic
46958,Country
83646,Alternative
68911,Blues
21084,Alternative
70327,Classical
30022,Rap
54442,Classical
31599,Electronic
61315,Country
45069,Alternative
56172,Rap
35676,Country
32138,Classical
70269,Alternative
66648,Classical
45268,Country
28057,Anime
38688,Alternative
20690,Rap
58196,Blues
60862,Anime
25864,Hip-Hop
54680,Rap
78483,Blues
84319,Anime
34344,Anime
77857,Alternative
43662,Blues
38487,Rock
54861,Rap
79123,Electronic
54891,Electronic
74001,Hip-Hop
52987,Rock
74435,Anime
64730,Hip-Hop
23793,Classical
77927,Alternative
65704,Rap
51038,Rap
34414,Rap
84149,Rap
67845,Rap
39820,Hip-Hop
59343,Rock
30163,Rock
43191,Blues
74930,Electronic
21591,Rock
79559,Electronic
73392,Rock
20611,Anime
63898,Jazz
67194,Rap
23828,Electronic
55875,Electronic
58354,Country
32585,Anime
87781,Country
24531,Classical
61337,Rock
62039,Alternative
85785,Hip-Hop
28896,Hip-Hop
32301,Blues
21744,Hip-Hop
64431,Alternative
63290,Country
62761,Country
21236,Electronic
80601,Classical
48059,Country
68651,Anime
52893,Electronic
63344,Rap
88348,Classical
50494,Classical
63175,Anime
83342,Blues
65647,Rap
62977,Electronic
35008,Alternative
